0
  (0, 12135)	2.0
  (0, 12136)	1.0
  (0, 12137)	1.0
  (0, 12138)	2.0
  (0, 12139)	2.0
  (0, 12141)	2.0"
"  (0, 5042)	1.0
  (0, 6800)	1.0
  (0, 12124)	0.642726829145324
  (0, 12125)	1.6333572166498471
  (0, 12126)	1.0
  (0, 12127)	1.0
  (0, 12128)	2.0
  (0, 12129)	1.0
  (0, 12130)	72.0
  (0, 12131)	2.0
  (0, 12132)	2.0
  (0, 12133)	2.0
  (0, 12134)	2.0
  (0, 12135)	2.0
  (0, 12136)	2.0
  (0, 12137)	1.0
  (0, 12138)	2.0
  (0, 12139)	2.0
  (0, 12140)	2.0
  (0, 12141)	2.0
  (0, 12142)	3.0"
"  (0, 3022)	1.0
  (0, 10486)	1.0
  (0, 12124)	0.3502505571160864
  (0, 12125)	-0.2556242463443265
  (0, 12128)	2.0
  (0, 12129)	2.0
  (0, 12130)	23.0
  (0, 12131)	2.0
  (0, 12132)	1.0
  (0, 12133)	1.0
  (0, 12134)	1.0
  (0, 12135)	1.0
  (0, 12136)	2.0
  (0, 12137)	1.0
  (0, 12138)	1.0
  (0, 12139)	1.0
  (0, 12141)	2.0
  (0, 12142)	3.0"
"  (0, 1760)	1.0
  (0, 7995)	1.0
  (0, 12124)	-1.33148800705203
  (0, 12125)	-0.8011828424051037
  (0, 12126)	1.0
  (0, 12128)	1.0
  (0, 12129)	2.0
  (0, 12130)	21.0
  (0, 12131)	2.0
  (0, 12132)	2.0
  (0, 12141)	1.0
  (0, 12142)	1.0"
"  (0, 2489)	1.0
  (0, 9705)	1.0
  (0, 12124)	-1.4827115340671475
  (0, 12125)	-0.9985242888458623
  (0, 12128)	1.0
  (0, 12129)	1.0
  (0, 12130)	1.0
  (0, 12131)	2.0
  (0, 12132)	1.0
  (0, 12141)	2.0
  (0, 12142)	1.0"
"  (0, 536)	1.0
  (0, 10712)	1.0
  (0, 12124)	0.1657910900976468
  (0, 12125)	-0.9766268934466192
  (0, 12126)	1.0
  (0, 12128)	1.0
  (0, 12129)	2.0
  (0, 12130)	1.0
  (0, 12131)	2.0
  (0, 12132)	1.0
  (0, 12133)	1.0
  (0, 12134)	1.0
  (0, 12135)	1.0
  (0, 12136)	1.0
  (0, 12137)	1.0
  (0, 12138)	1.0
  (0, 12139)	1.0
  (0, 12141)	1.0
  (0, 12142)	2.0"
"  (0, 4237)	1.0
  (0, 11849)	1.0
  (0, 12124)	0.9451738831755587
  (0, 12125)	0.2865570296599142
  (0, 12127)	1.0
  (0, 12128)	2.0
  (0, 12129)	1.0
  (0, 12130)	32.0
  (0, 12131)	2.0
  (0, 12132)	2.0
  (0, 12133)	1.0
  (0, 12134)	1.0
  (0, 12135)	1.0
  (0, 12136)	1.0
  (0, 12137)	1.0
  (0, 12138)	2.0
  (0, 12139)	2.0
  (0, 12141)	2.0"
"  (0, 1488)	1.0
  (0, 5474)	1.0
  (0, 12124)	0.534710024134526
  (0, 12125)	-0.3889732036092732
  (0, 12126)	1.0
  (0, 12128)	2.0
  (0, 12129)	2.0
  (0, 12130)	17.0
  (0, 12131)	2.0
  (0, 12132)	1.0
  (0, 12133)	1.0
  (0, 12134)	1.0
  (0, 12135)	1.0
  (0, 12136)	1.0
  (0, 12137)	1.0
  (0, 12138)	2.0
  (0, 12139)	1.0
  (0, 12141)	1.0"
"  (0, 1935)	1.0
  (0, 6223)	1.0
  (0, 12124)	-1.034026344022294
  (0, 12125)	-0.9465621227472555
  (0, 12128)	1.0
  (0, 12129)	1.0
  (0, 12130)	4.0
  (0, 12131)	1.0
  (0, 12133)	2.0
  (0, 12134)	2.0
  (0, 12135)	2.0
  (0, 12136)	1.0
  (0, 12137)	1.0
  (0, 12138)	1.0
  (0, 12139)	1.0
  (0, 12141)	2.0"
"  (0, 3448)	1.0
  (0, 11571)	1.0
  (0, 12124)	-0.29785027294870164
  (0, 12125)	-0.1502871789600648
  (0, 12128)	1.0
  (0, 12129)	1.0
  (0, 12130)	36.0
  (0, 12131)	2.0
  (0, 12132)	2.0
  (0, 12133)	2.0
  (0, 12134)	1.0
  (0, 12135)	1.0
  (0, 12136)	2.0
  (0, 12137)	1.0
  (0, 12138)	1.0
  (0, 12139)	1.0
  (0, 12140)	1.0
  (0, 12141)	1.0"
"  (0, 1995)	1.0
  (0, 6145)	1.0
  (0, 12124)	-0.8329489070021932
  (0, 12125)	-0.154150126737149
  (0, 12128)	1.0
  (0, 12129)	1.0
  (0, 12130)	50.0
  (0, 12131)	1.0
  (0, 12133)	2.0
  (0, 12134)	1.0
  (0, 12135)	2.0
  (0, 12136)	2.0
  (0, 12137)	2.0
  (0, 12138)	1.0
  (0, 12139)	1.0
  (0, 12140)	2.0
  (0, 12141)	1.0
  (0, 12142)	3.0"
"  (0, 3387)	1.0
  (0, 6333)	1.0
  (0, 12124)	-1.1719554950360824
  (0, 12125)	-0.37917235324912807
  (0, 12128)	2.0
  (0, 12129)	2.0
  (0, 12130)	48.0
  (0, 12131)	1.0
  (0, 12133)	2.0
  (0, 12134)	1.0
  (0, 12135)	1.0
  (0, 12136)	1.0
  (0, 12137)	2.0
  (0, 12138)	1.0
  (0, 12139)	1.0
  (0, 12141)	2.0
  (0, 12142)	3.0"
"  (0, 4552)	1.0
  (0, 10365)	1.0
  (0, 12124)	-1.4827115340671475
  (0, 12125)	-0.5788094943688395
  (0, 12128)	1.0
  (0, 12129)	2.0
  (0, 12130)	50.0
  (0, 12131)	2.0
  (0, 12132)	1.0
  (0, 12140)	2.0
  (0, 12141)	1.0
  (0, 12142)	3.0"
"  (0, 1130)	1.0
  (0, 9498)	1.0
  (0, 12124)	0.4915033021302069
  (0, 12125)	1.5579745500284612
  (0, 12126)	1.0
  (0, 12128)	2.0
  (0, 12129)	1.0
  (0, 12130)	72.0
  (0, 12131)	2.0
  (0, 12132)	2.0
  (0, 12133)	2.0
  (0, 12134)	2.0
  (0, 12135)	2.0
  (0, 12136)	2.0
  (0, 12137)	2.0
  (0, 12138)	1.0
  (0, 12139)	2.0
  (0, 12140)	2.0
  (0, 12141)	1.0
  (0, 12142)	3.0"
"  (0, 2842)	1.0
  (0, 9921)	1.0
  (0, 12124)	-1.328164413051698
  (0, 12125)	-0.9085727906080444
  (0, 12126)	1.0
  (0, 12128)	1.0
  (0, 12129)	2.0
  (0, 12130)	10.0
  (0, 12131)	2.0
  (0, 12132)	2.0
  (0, 12141)	1.0
  (0, 12142)	3.0"
"  (0, 522)	1.0
  (0, 6689)	1.0
  (0, 12124)	-1.4993295040688086
  (0, 12125)	-0.8344924892372183
  (0, 12128)	1.0
  (0, 12129)	1.0
  (0, 12130)	18.0
  (0, 12131)	2.0
  (0, 12132)	1.0
  (0, 12141)	1.0
  (0, 12142)	1.0"
"  (0, 4722)	1.0
  (0, 9829)	1.0
  (0, 12124)	0.5047976781315361
  (0, 12125)	-0.9721238000379041
  (0, 12126)	1.0
  (0, 12128)	1.0
  (0, 12129)	1.0
  (0, 12130)	1.0
  (0, 12131)	2.0
  (0, 12132)	1.0
  (0, 12133)	1.0
  (0, 12134)	1.0
  (0, 12135)	1.0
  (0, 12136)	1.0
  (0, 12137)	1.0
  (0, 12138)	2.0
  (0, 12139)	1.0
  (0, 12141)	2.0"
"  (0, 374)	1.0
  (0, 5137)	1.0
  (0, 12124)	-1.5109620830699715
  (0, 12125)	-0.9988995466299219
  (0, 12128)	1.0
  (0, 12129)	1.0
  (0, 12130)	1.0
  (0, 12131)	2.0
  (0, 12132)	1.0
  (0, 12141)	1.0"
"  (0, 4130)	1.0
  (0, 8252)	1.0
  (0, 12124)	0.9734244321783826
  (0, 12125)	-0.6490930699244744
  (0, 12126)	1.0
  (0, 12128)	1.0
  (0, 12129)	1.0
  (0, 12130)	9.0
  (0, 12131)	2.0
  (0, 12132)	1.0
  (0, 12133)	1.0
  (0, 12134)	1.0
  (0, 12135)	1.0
  (0, 12136)	2.0
  (0, 12137)	1.0
  (0, 12138)	2.0
  (0, 12139)	2.0
  (0, 12141)	2.0"
"  (0, 2103)	1.0
  (0, 5594)	1.0
  (0, 12124)	0.8637458301674186
  (0, 12125)	-0.9302715201216089
  (0, 12126)	1.0
  (0, 12128)	1.0
  (0, 12129)	1.0
  (0, 12130)	2.0
  (0, 12131)	2.0
  (0, 12132)	2.0
  (0, 12133)	1.0
  (0, 12134)	2.0
  (0, 12135)	1.0
  (0, 12136)	1.0
  (0, 12137)	1.0
  (0, 12138)	1.0
  (0, 12139)	2.0
  (0, 12141)	1.0
  (0, 12142)	1.0"
"  (0, 1092)	1.0
  (0, 5378)	1.0
  (0, 12124)	0.46823814412788106
  (0, 12125)	0.37302083790470736
  (0, 12128)	2.0
  (0, 12129)	1.0
  (0, 12130)	40.0
  (0, 12131)	2.0
  (0, 12132)	2.0
  (0, 12133)	1.0
  (0, 12134)	1.0
  (0, 12135)	1.0
  (0, 12136)	1.0
  (0, 12137)	2.0
  (0, 12138)	1.0
  (0, 12139)	1.0
  (0, 12141)	2.0
  (0, 12142)	3.0"
"  (0, 3169)	1.0
  (0, 6543)	1.0
  (0, 12124)	1.15456030519649
  (0, 12125)	2.0129415022197894
  (0, 12126)	1.0
  (0, 12128)	2.0
  (0, 12129)	1.0
  (0, 12130)	69.0
  (0, 12131)	2.0
  (0, 12132)	2.0
  (0, 12133)	1.0
  (0, 12134)	1.0
  (0, 12135)	1.0
  (0, 12136)	2.0
  (0, 12137)	1.0
  (0, 12138)	2.0
  (0, 12139)	2.0
  (0, 12140)	1.0
  (0, 12141)	1.0
  (0, 12142)	2.0"
"  (0, 1071)	1.0
  (0, 8602)	1.0
  (0, 12124)	1.1445895231954935
  (0, 12125)	0.6501597484263767
  (0, 12128)	2.0
  (0, 12129)	1.0
  (0, 12130)	37.0
  (0, 12131)	2.0
  (0, 12132)	2.0
  (0, 12133)	1.0
  (0, 12134)	2.0
  (0, 12135)	1.0
  (0, 12136)	2.0
  (0, 12137)	2.0
  (0, 12138)	1.0
  (0, 12139)	2.0
  (0, 12140)	1.0
  (0, 12141)	2.0"
"  (0, 1467)	1.0
  (0, 11108)	1.0
  (0, 12124)	0.5247392421335293
  (0, 12125)	-0.3864126210827487
  (0, 12126)	1.0
  (0, 12128)	1.0
  (0, 12129)	2.0
  (0, 12130)	18.0
  (0, 12131)	2.0
  (0, 12132)	2.0
  (0, 12133)	1.0
  (0, 12134)	1.0
  (0, 12135)	1.0
  (0, 12136)	2.0
  (0, 12137)	1.0
  (0, 12138)	1.0
  (0, 12139)	1.0
  (0, 12141)	2.0
  (0, 12142)	3.0"
"  (0, 3670)	1.0
  (0, 9424)	1.0
  (0, 12124)	0.18074726309914202
  (0, 12125)	-0.6389169617802697
  (0, 12126)	1.0
  (0, 12127)	1.0
  (0, 12128)	2.0
  (0, 12129)	1.0
  (0, 12130)	11.0
  (0, 12131)	2.0
  (0, 12132)	1.0
  (0, 12133)	1.0
  (0, 12134)	1.0
  (0, 12135)	1.0
  (0, 12136)	1.0
  (0, 12137)	1.0
  (0, 12138)	1.0
  (0, 12139)	1.0
  (0, 12141)	2.0"
"  (0, 1570)	1.0
  (0, 10668)	1.0
  (0, 12124)	0.6792863631489789
  (0, 12125)	-0.7304357131162188
  (0, 12128)	2.0
  (0, 12129)	1.0
  (0, 12130)	8.0
  (0, 12131)	2.0
  (0, 12132)	2.0
  (0, 12133)	1.0
  (0, 12134)	1.0
  (0, 12135)	1.0
  (0, 12136)	1.0
  (0, 12137)	1.0
  (0, 12138)	1.0
  (0, 12139)	2.0
  (0, 12141)	2.0
  (0, 12142)	3.0"
"  (0, 453)	1.0
  (0, 11060)	1.0
  (0, 12124)	0.3485887601159204
  (0, 12125)	-0.9005820072063047
  (0, 12128)	1.0
  (0, 12129)	1.0
  (0, 12130)	3.0
  (0, 12131)	2.0
  (0, 12132)	2.0
  (0, 12133)	1.0
  (0, 12134)	1.0
  (0, 12135)	1.0
  (0, 12136)	1.0
  (0, 12137)	1.0
  (0, 12138)	1.0
  (0, 12139)	1.0
  (0, 12141)	1.0"
"  (0, 2293)	1.0
  (0, 6804)	1.0
  (0, 12124)	-0.17653909193657447
  (0, 12125)	0.3863314522451747
  (0, 12126)	1.0
  (0, 12128)	2.0
  (0, 12129)	2.0
  (0, 12130)	55.0
  (0, 12131)	2.0
  (0, 12132)	1.0
  (0, 12133)	2.0
  (0, 12134)	2.0
  (0, 12135)	1.0
  (0, 12136)	1.0
  (0, 12137)	1.0
  (0, 12138)	1.0
  (0, 12139)	2.0
  (0, 12140)	1.0
  (0, 12141)	1.0
  (0, 12142)	3.0"
"  (0, 3779)	1.0
  (0, 11217)	1.0
  (0, 12124)	0.9501592741760567
  (0, 12125)	0.35763526875826346
  (0, 12126)	1.0
  (0, 12128)	2.0
  (0, 12129)	1.0
  (0, 12130)	33.0
  (0, 12131)	2.0
  (0, 12132)	2.0
  (0, 12133)	1.0
  (0, 12134)	1.0
  (0, 12135)	2.0
  (0, 12136)	2.0
  (0, 12137)	1.0
  (0, 12138)	1.0
  (0, 12139)	2.0
  (0, 12141)	2.0"
"  (0, 413)	1.0
  (0, 7635)	1.0
  (0, 12124)	-0.6584602219847502
  (0, 12125)	-0.049894684730470804
  (0, 12128)	1.0
  (0, 12129)	1.0
  (0, 12130)	46.0
  (0, 12131)	2.0
  (0, 12132)	1.0
  (0, 12133)	2.0
  (0, 12134)	1.0
  (0, 12135)	1.0
  (0, 12136)	1.0
  (0, 12137)	1.0
  (0, 12138)	1.0
  (0, 12139)	1.0
  (0, 12141)	1.0
  (0, 12142)	2.0"
"  (0, 1778)	1.0
  (0, 7305)	1.0
  (0, 12124)	-1.2849576910473786
  (0, 12125)	-0.574615436782291
  (0, 12126)	1.0
  (0, 12128)	1.0
  (0, 12129)	1.0
  (0, 12130)	34.0
  (0, 12131)	2.0
  (0, 12132)	2.0
  (0, 12140)	2.0
  (0, 12141)	1.0
  (0, 12142)	2.0"
"  (0, 1893)	1.0
  (0, 11893)	1.0
  (0, 12124)	-1.481049737066981
  (0, 12125)	-0.9783045164812388
  (0, 12128)	1.0
  (0, 12129)	1.0
  (0, 12130)	3.0
  (0, 12131)	2.0
  (0, 12132)	1.0
  (0, 12141)	1.0"
"  (0, 1704)	1.0
  (0, 6066)	1.0
  (0, 12124)	-1.4461520000634926
  (0, 12125)	-0.6931306745832342
  (0, 12126)	1.0
  (0, 12128)	2.0
  (0, 12129)	2.0
  (0, 12130)	30.0
  (0, 12131)	2.0
  (0, 12132)	1.0
  (0, 12140)	2.0
  (0, 12141)	1.0
  (0, 12142)	1.0"
"  (0, 4274)	1.0
  (0, 10086)	1.0
  (0, 12124)	-0.17820088893674074
  (0, 12125)	-0.1452984578308018
  (0, 12128)	1.0
  (0, 12129)	1.0
  (0, 12130)	33.0
  (0, 12131)	2.0
  (0, 12132)	2.0
  (0, 12133)	2.0
  (0, 12134)	2.0
  (0, 12135)	1.0
  (0, 12136)	1.0
  (0, 12137)	2.0
  (0, 12138)	1.0
  (0, 12139)	1.0
  (0, 12140)	1.0
  (0, 12141)	1.0"
"  (0, 3872)	1.0
  (0, 9607)	1.0
  (0, 12124)	1.0049985751815391
  (0, 12125)	0.9213386823776878
  (0, 12126)	1.0
  (0, 12128)	2.0
  (0, 12129)	2.0
  (0, 12130)	45.0
  (0, 12131)	2.0
  (0, 12132)	2.0
  (0, 12133)	1.0
  (0, 12134)	1.0
  (0, 12135)	2.0
  (0, 12136)	2.0
  (0, 12137)	1.0
  (0, 12138)	1.0
  (0, 12139)	2.0
  (0, 12140)	1.0
  (0, 12141)	2.0
  (0, 12142)	3.0"
"  (0, 3928)	1.0
  (0, 9493)	1.0
  (0, 12124)	-0.09511103892843457
  (0, 12125)	0.16122092978400507
  (0, 12126)	1.0
  (0, 12128)	1.0
  (0, 12129)	1.0
  (0, 12130)	40.0
  (0, 12131)	2.0
  (0, 12132)	1.0
  (0, 12133)	2.0
  (0, 12134)	2.0
  (0, 12135)	2.0
  (0, 12136)	1.0
  (0, 12137)	2.0
  (0, 12138)	1.0
  (0, 12139)	1.0
  (0, 12141)	2.0
  (0, 12142)	1.0"
"  (0, 4568)	1.0
  (0, 7262)	1.0
  (0, 12124)	1.7910285562601154
  (0, 12125)	2.7352685885599404
  (0, 12128)	1.0
  (0, 12129)	1.0
  (0, 12130)	71.0
  (0, 12131)	2.0
  (0, 12132)	2.0
  (0, 12133)	1.0
  (0, 12134)	2.0
  (0, 12135)	2.0
  (0, 12136)	2.0
  (0, 12137)	2.0
  (0, 12138)	2.0
  (0, 12139)	2.0
  (0, 12140)	2.0
  (0, 12141)	2.0"
"  (0, 2195)	1.0
  (0, 6870)	1.0
  (0, 12124)	-0.34604238595351905
  (0, 12125)	-0.9834256815342876
  (0, 12126)	1.0
  (0, 12128)	1.0
  (0, 12129)	1.0
  (0, 12130)	1.0
  (0, 12131)	2.0
  (0, 12132)	2.0
  (0, 12133)	2.0
  (0, 12134)	1.0
  (0, 12135)	1.0
  (0, 12136)	2.0
  (0, 12137)	1.0
  (0, 12138)	1.0
  (0, 12139)	1.0
  (0, 12141)	1.0"
"  (0, 2105)	1.0
  (0, 6015)	1.0
  (0, 12124)	-0.010359391919962149
  (0, 12125)	0.9916001839460248
  (0, 12128)	2.0
  (0, 12129)	2.0
  (0, 12130)	72.0
  (0, 12131)	1.0
  (0, 12133)	2.0
  (0, 12134)	2.0
  (0, 12135)	2.0
  (0, 12136)	2.0
  (0, 12137)	2.0
  (0, 12138)	2.0
  (0, 12139)	2.0
  (0, 12140)	2.0
  (0, 12141)	1.0
  (0, 12142)	2.0"
"  (0, 4966)	1.0
  (0, 6132)	1.0
  (0, 12124)	0.5114448661322006
  (0, 12125)	-0.21688439863699638
  (0, 12128)	2.0
  (0, 12129)	2.0
  (0, 12130)	22.0
  (0, 12131)	2.0
  (0, 12132)	1.0
  (0, 12133)	1.0
  (0, 12134)	1.0
  (0, 12135)	1.0
  (0, 12136)	1.0
  (0, 12137)	1.0
  (0, 12138)	1.0
  (0, 12139)	2.0
  (0, 12141)	2.0"
"  (0, 4982)	1.0
  (0, 6627)	1.0
  (0, 12124)	-1.481049737066981
  (0, 12125)	-0.6341048325493877
  (0, 12126)	1.0
  (0, 12128)	2.0
  (0, 12129)	2.0
  (0, 12130)	46.0
  (0, 12131)	2.0
  (0, 12132)	1.0
  (0, 12140)	1.0
  (0, 12141)	2.0
  (0, 12142)	2.0"
"  (0, 2946)	1.0
  (0, 11760)	1.0
  (0, 12124)	-1.4544609850643233
  (0, 12125)	-0.4730971692005182
  (0, 12128)	2.0
  (0, 12129)	2.0
  (0, 12130)	55.0
  (0, 12131)	2.0
  (0, 12132)	1.0
  (0, 12140)	2.0
  (0, 12141)	1.0
  (0, 12142)	1.0"
"  (0, 330)	1.0
  (0, 7433)	1.0
  (0, 12124)	-1.4727407520661506
  (0, 12125)	-0.9983918449220767
  (0, 12126)	1.0
  (0, 12128)	1.0
  (0, 12129)	1.0
  (0, 12130)	1.0
  (0, 12131)	2.0
  (0, 12132)	1.0
  (0, 12141)	1.0
  (0, 12142)	1.0"
"  (0, 2095)	1.0
  (0, 6564)	1.0
  (0, 12124)	0.36853032411791364
  (0, 12125)	-0.6301977367977082
  (0, 12128)	1.0
  (0, 12129)	1.0
  (0, 12130)	12.0
  (0, 12131)	2.0
  (0, 12132)	2.0
  (0, 12133)	2.0
  (0, 12134)	1.0
  (0, 12135)	1.0
  (0, 12136)	1.0
  (0, 12137)	2.0
  (0, 12138)	2.0
  (0, 12139)	2.0
  (0, 12140)	1.0
  (0, 12141)	2.0
  (0, 12142)	1.0"
"  (0, 4487)	1.0
  (0, 7512)	1.0
  (0, 12124)	0.5214156481331973
  (0, 12125)	0.06497834516636443
  (0, 12126)	1.0
  (0, 12128)	1.0
  (0, 12129)	1.0
  (0, 12130)	31.0
  (0, 12131)	2.0
  (0, 12132)	2.0
  (0, 12133)	1.0
  (0, 12134)	1.0
  (0, 12135)	2.0
  (0, 12136)	1.0
  (0, 12137)	1.0
  (0, 12138)	1.0
  (0, 12139)	1.0
  (0, 12141)	2.0"
"  (0, 3977)	1.0
  (0, 6296)	1.0
  (0, 12124)	-1.3231790220511994
  (0, 12125)	-0.9630955392331757
  (0, 12126)	1.0
  (0, 12128)	2.0
  (0, 12129)	1.0
  (0, 12130)	5.0
  (0, 12131)	1.0
  (0, 12133)	2.0
  (0, 12134)	1.0
  (0, 12135)	1.0
  (0, 12136)	1.0
  (0, 12137)	1.0
  (0, 12138)	1.0
  (0, 12139)	1.0
  (0, 12141)	2.0"
"  (0, 4243)	1.0
  (0, 10615)	1.0
  (0, 12124)	0.356897745116751
  (0, 12125)	1.3012761517443918
  (0, 12128)	2.0
  (0, 12129)	2.0
  (0, 12130)	67.0
  (0, 12131)	2.0
  (0, 12132)	2.0
  (0, 12133)	2.0
  (0, 12134)	2.0
  (0, 12135)	1.0
  (0, 12136)	1.0
  (0, 12137)	1.0
  (0, 12138)	2.0
  (0, 12139)	2.0
  (0, 12140)	2.0
  (0, 12141)	2.0"
"  (0, 2982)	1.0
  (0, 6244)	1.0
  (0, 12124)	-0.6750781919864114
  (0, 12125)	-0.9877963310192172
  (0, 12126)	1.0
  (0, 12128)	1.0
  (0, 12129)	1.0
  (0, 12130)	1.0
  (0, 12131)	2.0
  (0, 12132)	1.0
  (0, 12133)	2.0
  (0, 12134)	1.0
  (0, 12135)	1.0
  (0, 12136)	1.0
  (0, 12137)	1.0
  (0, 12138)	1.0
  (0, 12139)	1.0
  (0, 12141)	1.0
  (0, 12142)	1.0"
"  (0, 4095)	1.0
  (0, 5610)	1.0
  (0, 12124)	-0.7448736659933887
  (0, 12125)	-0.2496421957866704
  (0, 12126)	1.0
  (0, 12128)	2.0
  (0, 12129)	1.0
  (0, 12130)	40.0
  (0, 12131)	1.0
  (0, 12133)	2.0
  (0, 12134)	2.0
  (0, 12135)	2.0
  (0, 12136)	2.0
  (0, 12137)	1.0
  (0, 12138)	1.0
  (0, 12139)	1.0
  (0, 12140)	1.0
  (0, 12141)	2.0"
"  (0, 582)	1.0
  (0, 9112)	1.0
  (0, 12124)	0.32532360211359457
  (0, 12125)	0.3274159801478163
  (0, 12126)	1.0
  (0, 12128)	2.0
  (0, 12129)	2.0
  (0, 12130)	41.0
  (0, 12131)	2.0
  (0, 12132)	2.0
  (0, 12133)	2.0
  (0, 12134)	2.0
  (0, 12135)	2.0
  (0, 12136)	2.0
  (0, 12137)	1.0
  (0, 12138)	2.0
  (0, 12139)	1.0
  (0, 12141)	2.0
  (0, 12142)	3.0"
"  (0, 4970)	1.0
  (0, 11541)	1.0
  (0, 12124)	0.3502505571160864
  (0, 12125)	-0.9741766808565829
  (0, 12126)	1.0
  (0, 12128)	1.0
  (0, 12129)	1.0
  (0, 12130)	1.0
  (0, 12131)	2.0
  (0, 12132)	2.0
  (0, 12133)	1.0
  (0, 12134)	1.0
  (0, 12135)	1.0
  (0, 12136)	1.0
  (0, 12137)	1.0
  (0, 12138)	1.0
  (0, 12139)	1.0
  (0, 12141)	2.0"
"  (0, 4546)	1.0
  (0, 8636)	1.0
  (0, 12124)	0.9983513871808745
  (0, 12125)	1.1282823132929127
  (0, 12126)	1.0
  (0, 12128)	1.0
  (0, 12129)	1.0
  (0, 12130)	51.0
  (0, 12131)	2.0
  (0, 12132)	2.0
  (0, 12133)	1.0
  (0, 12134)	2.0
  (0, 12135)	2.0
  (0, 12136)	1.0
  (0, 12137)	1.0
  (0, 12138)	2.0
  (0, 12139)	1.0
  (0, 12140)	1.0
  (0, 12141)	2.0"
"  (0, 2888)	1.0
  (0, 8522)	1.0
  (0, 12124)	-0.5521052139741185
  (0, 12125)	-0.11020081802757964
  (0, 12126)	1.0
  (0, 12128)	2.0
  (0, 12129)	2.0
  (0, 12130)	42.0
  (0, 12131)	1.0
  (0, 12133)	2.0
  (0, 12134)	2.0
  (0, 12135)	1.0
  (0, 12136)	2.0
  (0, 12137)	2.0
  (0, 12138)	2.0
  (0, 12139)	1.0
  (0, 12140)	2.0
  (0, 12141)	1.0
  (0, 12142)	3.0"
"  (0, 3093)	1.0
  (0, 9139)	1.0
  (0, 12124)	-1.4993295040688086
  (0, 12125)	-0.8145376047201662
  (0, 12126)	1.0
  (0, 12128)	2.0
  (0, 12129)	2.0
  (0, 12130)	23.0
  (0, 12131)	2.0
  (0, 12132)	1.0
  (0, 12140)	1.0
  (0, 12141)	1.0
  (0, 12142)	1.0"
"  (0, 4106)	1.0
  (0, 7199)	1.0
  (0, 12124)	0.19237984210030468
  (0, 12125)	-0.9762737096498573
  (0, 12127)	1.0
  (0, 12128)	1.0
  (0, 12129)	1.0
  (0, 12130)	1.0
  (0, 12131)	2.0
  (0, 12132)	1.0
  (0, 12133)	1.0
  (0, 12134)	1.0
  (0, 12135)	1.0
  (0, 12136)	1.0
  (0, 12137)	1.0
  (0, 12138)	1.0
  (0, 12139)	1.0
  (0, 12141)	2.0"
"  (0, 4561)	1.0
  (0, 9193)	1.0
  (0, 12124)	-1.4827115340671475
  (0, 12125)	-0.9985242888458623
  (0, 12128)	1.0
  (0, 12129)	1.0
  (0, 12130)	1.0
  (0, 12131)	2.0
  (0, 12132)	1.0
  (0, 12141)	1.0
  (0, 12142)	1.0"
"  (0, 2037)	1.0
  (0, 11714)	1.0
  (0, 12124)	1.3905354792200795
  (0, 12125)	1.5946394429298147
  (0, 12128)	1.0
  (0, 12129)	1.0
  (0, 12130)	56.0
  (0, 12131)	2.0
  (0, 12132)	2.0
  (0, 12133)	1.0
  (0, 12134)	2.0
  (0, 12135)	2.0
  (0, 12136)	1.0
  (0, 12137)	1.0
  (0, 12138)	2.0
  (0, 12139)	2.0
  (0, 12141)	2.0
  (0, 12142)	3.0"
"  (0, 696)	1.0
  (0, 6730)	1.0
  (0, 12124)	0.8720548151682491
  (0, 12125)	-0.3760819950274607
  (0, 12126)	1.0
  (0, 12128)	1.0
  (0, 12129)	2.0
  (0, 12130)	15.0
  (0, 12131)	2.0
  (0, 12132)	2.0
  (0, 12133)	1.0
  (0, 12134)	1.0
  (0, 12135)	2.0
  (0, 12136)	1.0
  (0, 12137)	1.0
  (0, 12138)	2.0
  (0, 12139)	1.0
  (0, 12141)	2.0"
"  (0, 4372)	1.0
  (0, 7056)	1.0
  (0, 12124)	-1.3082228490497045
  (0, 12125)	-0.8692369452436786
  (0, 12126)	1.0
  (0, 12128)	2.0
  (0, 12129)	2.0
  (0, 12130)	12.0
  (0, 12131)	2.0
  (0, 12132)	2.0
  (0, 12140)	2.0
  (0, 12141)	2.0
  (0, 12142)	2.0"
"  (0, 3200)	1.0
  (0, 5762)	1.0
  (0, 12124)	0.1724382780983114
  (0, 12125)	0.701923248639305
  (0, 12128)	2.0
  (0, 12129)	2.0
  (0, 12130)	54.0
  (0, 12131)	2.0
  (0, 12132)	1.0
  (0, 12133)	2.0
  (0, 12134)	2.0
  (0, 12135)	1.0
  (0, 12136)	2.0
  (0, 12137)	2.0
  (0, 12138)	1.0
  (0, 12139)	2.0
  (0, 12140)	2.0
  (0, 12141)	1.0
  (0, 12142)	2.0"
"  (0, 4165)	1.0
  (0, 7258)	1.0
  (0, 12124)	0.06940686408801149
  (0, 12125)	-0.8051782341059737
  (0, 12128)	1.0
  (0, 12129)	1.0
  (0, 12130)	7.0
  (0, 12131)	2.0
  (0, 12132)	1.0
  (0, 12133)	2.0
  (0, 12134)	1.0
  (0, 12135)	1.0
  (0, 12136)	1.0
  (0, 12137)	1.0
  (0, 12138)	2.0
  (0, 12139)	2.0
  (0, 12141)	2.0"
"  (0, 1529)	1.0
  (0, 6867)	1.0
  (0, 12124)	0.7108605061521354
  (0, 12125)	0.20475083273491956
  (0, 12128)	2.0
  (0, 12129)	2.0
  (0, 12130)	33.0
